sample,fasta
Phaeobacter_gallaeciensis_strain_JL2886_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Phaeobacter_gallaeciensis_strain_JL2886_genomic.fasta
Photobacterium_gaetbulicola_Gung47_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Photobacterium_gaetbulicola_Gung47_genomic.fasta
Photobacterium_profundum_SS9_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Photobacterium_profundum_SS9_genomic.fasta
Phycisphaera_mikurensis_NBRC_102666_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Phycisphaera_mikurensis_NBRC_102666_genomic.fasta
Piscirickettsia_salmonis_strain_AY3800B_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_AY3800B_genomic.fasta
Piscirickettsia_salmonis_strain_AY6297B_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_AY6297B_genomic.fasta
Piscirickettsia_salmonis_strain_AY6492A_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_AY6492A_genomic.fasta
Piscirickettsia_salmonis_strain_AY6532B_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_AY6532B_genomic.fasta
Piscirickettsia_salmonis_strain_CGR02_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_CGR02_genomic.fasta
Piscirickettsia_salmonis_strain_PM21567A_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PM21567A_genomic.fasta
Piscirickettsia_salmonis_strain_PM22180B_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PM22180B_genomic.fasta
Piscirickettsia_salmonis_strain_PM23019A_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PM23019A_genomic.fasta
Piscirickettsia_salmonis_strain_PM25344B_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PM25344B_genomic.fasta
Piscirickettsia_salmonis_strain_PM31429B_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PM31429B_genomic.fasta
Piscirickettsia_salmonis_strain_PM37984A_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PM37984A_genomic.fasta
Piscirickettsia_salmonis_strain_PM49811B_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PM49811B_genomic.fasta
Piscirickettsia_salmonis_strain_PM51819A_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PM51819A_genomic.fasta
Piscirickettsia_salmonis_strain_PM58386B_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PM58386B_genomic.fasta
Piscirickettsia_salmonis_strain_PSCGR01_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Piscirickettsia_salmonis_strain_PSCGR01_genomic.fasta
Planktomarina_temperata_RCA23_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Planktomarina_temperata_RCA23_genomic.fasta
Planococcus_antarcticus_DSM_14505_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Planococcus_antarcticus_DSM_14505_genomic.fasta
Planococcus_donghaensis_strain_DSM_22276_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Planococcus_donghaensis_strain_DSM_22276_genomic.fasta
Planococcus_kocurii_strain_ATCC_43650_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Planococcus_kocurii_strain_ATCC_43650_genomic.fasta
Planococcus_maritimus_strain_DSM_17275_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Planococcus_maritimus_strain_DSM_17275_genomic.fasta
Planococcus_plakortidis_strain_DSM_23997_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Planococcus_plakortidis_strain_DSM_23997_genomic.fasta
Polaribacter_sp_Hel1_33_78_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Polaribacter_sp_Hel1_33_78_genomic.fasta
Polaribacter_sp_LPB0003_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Polaribacter_sp_LPB0003_genomic.fasta
Polaribacter_sp_MED152_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Polaribacter_sp_MED152_genomic.fasta
Prochlorococcus_marinus_AS9601_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_AS9601_genomic.fasta
Prochlorococcus_marinus_bv_HNLC1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_bv_HNLC1_genomic.fasta
Prochlorococcus_marinus_bv_HNLC2_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_bv_HNLC2_genomic.fasta
Prochlorococcus_marinus_str_MIT_9211_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_MIT_9211_genomic.fasta
Prochlorococcus_marinus_str_MIT_9215_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_MIT_9215_genomic.fasta
Prochlorococcus_marinus_str_MIT_9301_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_MIT_9301_genomic.fasta
Prochlorococcus_marinus_str_MIT_9303_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_MIT_9303_genomic.fasta
Prochlorococcus_marinus_str_MIT_9312_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_MIT_9312_genomic.fasta
Prochlorococcus_marinus_str_MIT_9313_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_MIT_9313_genomic.fasta
Prochlorococcus_marinus_str_MIT_9515_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_MIT_9515_genomic.fasta
Prochlorococcus_marinus_str_NATL1A_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_NATL1A_genomic.fasta
Prochlorococcus_marinus_str_NATL2A_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_NATL2A_genomic.fasta
Prochlorococcus_marinus_subsp_marinus_str_CCMP1375,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_subsp_marinus_str_CCMP1375_genomic.fasta
Prochlorococcus_marinus_subsp_pastoris_str_CCMP198,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986_genomic.fasta
Prochlorococcus_sp_MIT_0604_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_sp_MIT_0604_genomic.fasta
Prochlorococcus_sp_MIT_0801_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prochlorococcus_sp_MIT_0801_genomic.fasta
Prosthecochloris_sp_CIB_2401_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Prosthecochloris_sp_CIB_2401_genomic.fasta
Pseudanabaena_sp_PCC_7367_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudanabaena_sp_PCC_7367_genomic.fasta
Pseudoalteromonas_atlantica_T6c_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudoalteromonas_atlantica_T6c_genomic.fasta
Pseudoalteromonas_haloplanktis_TAC125_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudoalteromonas_haloplanktis_TAC125_genomic.fasta
Pseudoalteromonas_issachenkonii_strain_KCTC_12958_,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudoalteromonas_issachenkonii_strain_KCTC_12958_genomic.fasta
Pseudoalteromonas_luteoviolacea_strain_S4054_genom,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudoalteromonas_luteoviolacea_strain_S4054_genomic.fasta
Pseudoalteromonas_phenolica_strain_KCTC_12086_geno,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudoalteromonas_phenolica_strain_KCTC_12086_genomic.fasta
Pseudoalteromonas_rubra_strain_SCSIO_6842_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudoalteromonas_rubra_strain_SCSIO_6842_genomic.fasta
Pseudoalteromonas_sp_OCN003_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudoalteromonas_sp_OCN003_genomic.fasta
Pseudoalteromonas_sp_SM9913_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudoalteromonas_sp_SM9913_genomic.fasta
Pseudoalteromonas_translucida_KMM_520_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudoalteromonas_translucida_KMM_520_genomic.fasta
Pseudomonas_balearica_DSM_6083_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudomonas_balearica_DSM_6083_genomic.fasta
Pseudomonas_litoralis_strain_2SM5_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudomonas_litoralis_strain_2SM5_genomic.fasta
Pseudomonas_pohangensis_strain_DSM_17875_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudomonas_pohangensis_strain_DSM_17875_genomic.fasta
Pseudomonas_sp_MT-1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudomonas_sp_MT-1_genomic.fasta
Pseudomonas_stutzeri_CCUG_29243_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudomonas_stutzeri_CCUG_29243_genomic.fasta
Pseudomonas_stutzeri_strain_19SMN4_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudomonas_stutzeri_strain_19SMN4_genomic.fasta
Pseudomonas_stutzeri_strain_273_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudomonas_stutzeri_strain_273_genomic.fasta
Pseudomonas_xanthomarina_strain_LMG_23572_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudomonas_xanthomarina_strain_LMG_23572_genomic.fasta
Pseudovibrio_sp_FO-BEG1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pseudovibrio_sp_FO-BEG1_genomic.fasta
Psychrobacter_sp_AntiMn-1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Psychrobacter_sp_AntiMn-1_genomic.fasta
Psychrobacter_sp_G_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Psychrobacter_sp_G_genomic.fasta
Psychrobacter_sp_P11F6_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta
Psychrobacter_sp_P11G3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Psychrobacter_sp_P11G3_genomic.fasta
Psychrobacter_sp_PRwf-1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Psychrobacter_sp_PRwf-1_genomic.fasta
Psychroflexus_torquis_ATCC_700755_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Psychroflexus_torquis_ATCC_700755_genomic.fasta
Psychromonas_ingrahamii_37_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Psychromonas_ingrahamii_37_genomic.fasta
Psychromonas_sp_CNPT3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Psychromonas_sp_CNPT3_genomic.fasta
Pusillimonas_sp_T7-7_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pusillimonas_sp_T7-7_genomic.fasta
Pyrobaculum_aerophilum_str_IM2_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pyrobaculum_aerophilum_str_IM2_genomic.fasta
Pyrococcus_abyssi_GE5_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pyrococcus_abyssi_GE5_genomic.fasta
Pyrococcus_furiosus_DSM_3638_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pyrococcus_furiosus_DSM_3638_genomic.fasta
Pyrococcus_horikoshii_OT3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pyrococcus_horikoshii_OT3_genomic.fasta
Pyrococcus_sp_NA2_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pyrococcus_sp_NA2_genomic.fasta
Pyrococcus_sp_ST04_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pyrococcus_sp_ST04_genomic.fasta
Pyrococcus_yayanosii_CH1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pyrococcus_yayanosii_CH1_genomic.fasta
Pyrodictium_delaneyi_strain_Su06_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pyrodictium_delaneyi_strain_Su06_genomic.fasta
Pyrolobus_fumarii_1A_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Pyrolobus_fumarii_1A_genomic.fasta
R2A19_S7_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/R2A19_S7_contigs.fasta
R2A29_S8_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/R2A29_S8_contigs.fasta
R2A2_S5_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/R2A2_S5_contigs.fasta
R8-63_S2_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/R8-63_S2_contigs.fasta
Renibacterium_salmoninarum_ATCC_33209_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Renibacterium_salmoninarum_ATCC_33209_genomic.fasta
Rhodobacter_sphaeroides_strain_MBTLJ-13_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rhodobacter_sphaeroides_strain_MBTLJ-13_genomic.fasta
Rhodobacter_sp_LPB0142_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rhodobacter_sp_LPB0142_genomic.fasta
Rhodococcus_erythropolis_PR4_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rhodococcus_erythropolis_PR4_genomic.fasta
Rhodococcus_sp_008_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rhodococcus_sp_008_genomic.fasta
Rhodococcus_sp_B7740_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rhodococcus_sp_B7740_genomic.fasta
Rhodococcus_sp_WMMA185_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rhodococcus_sp_WMMA185_genomic.fasta
Rhodoferax_ferrireducens_T118_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rhodoferax_ferrireducens_T118_genomic.fasta
Rhodothermus_marinus_DSM_4252_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rhodothermus_marinus_DSM_4252_genomic.fasta
Rhodothermus_marinus_SG05JP17-172_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rhodothermus_marinus_SG05JP17-172_genomic.fasta
Rhodovulum_sulfidophilum_DSM_1374_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rhodovulum_sulfidophilum_DSM_1374_genomic.fasta
Rivularia_sp_PCC_7116_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Rivularia_sp_PCC_7116_genomic.fasta
RNODE_100_length_1999_cov_6.33080,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_100_length_1999_cov_6.33080.fasta
RNODE_107_length_1496_cov_161.33989,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_107_length_1496_cov_161.33989.fasta
RNODE_108_length_2015_cov_7.02007,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_108_length_2015_cov_7.02007.fasta
RNODE_109_length_1521_cov_3.43229,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_109_length_1521_cov_3.43229.fasta
RNODE_10_length_6468_cov_8.06035,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_10_length_6468_cov_8.06035.fasta
RNODE_110_length_1672_cov_10.73939,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_110_length_1672_cov_10.73939.fasta
RNODE_114_length_10406_cov_5.47746,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_114_length_10406_cov_5.47746.fasta
RNODE_116_length_4192_cov_3.28201,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_116_length_4192_cov_3.28201.fasta
RNODE_122_length_6709_cov_4.03320,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_122_length_6709_cov_4.03320.fasta
RNODE_125_length_3363_cov_4.82640,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_125_length_3363_cov_4.82640.fasta
RNODE_126_length_3157_cov_3.75885,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_126_length_3157_cov_3.75885.fasta
RNODE_127_length_1885_cov_8.56361,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_127_length_1885_cov_8.56361.fasta
RNODE_133_length_1956_cov_5.95398,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_133_length_1956_cov_5.95398.fasta
RNODE_134_length_2327_cov_32.11800,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_134_length_2327_cov_32.11800.fasta
RNODE_137_length_1431_cov_4.57559,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_137_length_1431_cov_4.57559.fasta
RNODE_139_length_3589_cov_11.15335,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_139_length_3589_cov_11.15335.fasta
RNODE_142_length_2406_cov_5.09941,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_142_length_2406_cov_5.09941.fasta
RNODE_146_length_5606_cov_4.42067,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_146_length_5606_cov_4.42067.fasta
RNODE_147_length_1816_cov_3.48216,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_147_length_1816_cov_3.48216.fasta
RNODE_149_length_1949_cov_4.19357,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_149_length_1949_cov_4.19357.fasta
RNODE_14_length_1961_cov_5.54358,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_14_length_1961_cov_5.54358.fasta
RNODE_150_length_1379_cov_3.97642,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_150_length_1379_cov_3.97642.fasta
RNODE_154_length_1869_cov_12.27991,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_154_length_1869_cov_12.27991.fasta
RNODE_156_length_3948_cov_63.43887,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_156_length_3948_cov_63.43887.fasta
RNODE_158_length_1640_cov_4.51607,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_158_length_1640_cov_4.51607.fasta
RNODE_159_length_3592_cov_2.43025,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_159_length_3592_cov_2.43025.fasta
RNODE_166_length_2298_cov_14.88049,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_166_length_2298_cov_14.88049.fasta
RNODE_171_length_3474_cov_9.39716,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_171_length_3474_cov_9.39716.fasta
RNODE_173_length_1764_cov_3.34845,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_173_length_1764_cov_3.34845.fasta
RNODE_17_length_1254_cov_4.43994,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_17_length_1254_cov_4.43994.fasta
RNODE_180_length_2647_cov_2.76800,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_180_length_2647_cov_2.76800.fasta
RNODE_18_length_1746_cov_2.65719,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_18_length_1746_cov_2.65719.fasta
RNODE_193_length_1789_cov_7.19864,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_193_length_1789_cov_7.19864.fasta
RNODE_200_length_4574_cov_2.94178,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_200_length_4574_cov_2.94178.fasta
RNODE_205_length_1591_cov_9.63735,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_205_length_1591_cov_9.63735.fasta
RNODE_207_length_2195_cov_3.75886,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_207_length_2195_cov_3.75886.fasta
RNODE_218_length_1465_cov_7.29868,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_218_length_1465_cov_7.29868.fasta
RNODE_220_length_2011_cov_9.40825,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_220_length_2011_cov_9.40825.fasta
RNODE_224_length_2083_cov_4.45463,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_224_length_2083_cov_4.45463.fasta
RNODE_225_length_25884_cov_6.69550,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_225_length_25884_cov_6.69550.fasta
RNODE_227_length_4381_cov_5.48337,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_227_length_4381_cov_5.48337.fasta
RNODE_228_length_3093_cov_6.42006,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_228_length_3093_cov_6.42006.fasta
RNODE_229_length_2135_cov_3.06673,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_229_length_2135_cov_3.06673.fasta
RNODE_234_length_1595_cov_9.13223,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_234_length_1595_cov_9.13223.fasta
RNODE_235_length_2608_cov_55.03480,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_235_length_2608_cov_55.03480.fasta
